,title,url,address,latitude,longitude,price,info,description
244,"65 Baird Place St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/65-baird-place-st-johns-newfoundland-labrador/1432592585,"65 Baird Place, St. John's, NL, A1B2A7",47.562759,-52.749547,"$254,900.00 ",Bedrooms: 6+ *** Bathrooms: 2,"MLS庐 #1195551 Attention Investors, parents with secondary students, first time buyers looking to supplement with rental income:  This 6 bedroom, 2 bathroom property has hardwood floors, oak kitchen upstairs, 7 appliances, second kitchen installed in basement, some new windows and flooring (all bedrooms have egress windows installed). Live in the main unit and rent the lower level with shared laundry or a small renovation both units could be separated and have separate laundry. Potential rental income around $3000 per month heat included.  Forced air oil furnace maintained regularly. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
245,"9 Hamlet Street St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/9-hamlet-street-st-johns-newfoundland-labrador/1451552284,"9 Hamlet Street, St. John's, NL, A1B0L1",47.5494772,-52.7870472,"$385,000.00 ",Bedrooms: 5 *** Bathrooms: 3,"MLS庐 #1199999 Modern open concept 2 Apartment Bungalow, location on a large southern exposed lot. Enter through the bright foyer and continue into the open concept living area complimented by the dining room, and white shaker panel kitchen cabinets. This floor features, a master bedroom, with walk in closet and ensuite, and two additional bedrooms, and another 4 piece bathroom. The basement portion of the main unit features a separate laundry and large storage area that could be used as a rec room or office. The basement apartment is a walk out on grade in the rear, which accounts for all the natural light. 2  large Bedrooms, 4 piece bathroom. Unit rents for 900 POU to great tenants. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
246,"40 Larkhall Street St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/40-larkhall-street-st-johns-newfoundland-labrador/1432590065,"40 Larkhall Street, St. John's, NL, A1B4C7",47.565456,-52.753023,"$339,000.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1195444 Impeccably maintained, family friendly bungalow conveniently located within walking distance to schools, Memorial University, shopping, and recreation! The main floor features an eat-in kitchen, formal dining room, and sunken living room with wood burning fireplace, three spacious bedrooms and 4-piece bath. Fully developed, walk out lower level includes the rec room, additional bedroom (window may not meet egress), 3-piece bath, laundry and extra storage space. Recent improvements include roof shingles (2009), windows and vinyl siding (2005), exterior doors (2005), new driveway (2014), and retaining wall (~2012). Breathtaking views of the city, corner landscaped lot, and ample parking. Move in ready home, pleasure to view! (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
247,"259 Three Island Pond Road Paradise, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/259-three-island-pond-road-paradise-newfoundland-labrador/1451551064,"259 Three Island Pond Road, Paradise, NL, A1L2E6",47.5089948,-52.890731,"$749,900.00 ",Bedrooms: 3 *** Bathrooms: 4,"MLS庐 #1200335 Custom built home on a private 1.48-acre site overlooking the Three Island Pond area. Open concept design and functionality. Interior features include four bathrooms, a gourmet kitchen with granite tops and all the built-ins, a magnificent living room (great room) with 16' ceilings plus a propane fireplace.  The main floor also has a formal dining room plus a master bedroom with a 5-piece ensuite. The second-floor hosts two bedrooms, another full bath plus a sitting area overlooking the living room. Downstairs you'll find a family room with propane fireplace, a games room or home theatre room plus a den and another full bathroom. Outside of this dream home you'll enjoy the circular deck pool plus hot tub. A large detached garage complete with working bay for those car enthusiasts. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
248,"91 Springfield Road South River, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/91-springfield-road-south-river-newfoundland-labrador/1432589502,"91 Springfield Road, South River, NL, A0A3V0",47.5316204,-53.2736563,"$284,900.00 ",Bedrooms: 5 *** Bathrooms: 2,"MLS庐 #1195702 Are you looking for a beautiful home in a quiet country setting but only 5 minutes from a major shopping hub and only 45 minutes from the city of St. John's? This next to new, spilt entry home with rear yard access is located in a tranquil setting nestled between water, trails, snowmobiling, jogging, all-terrain biking, snowshoeing, hiking and numerous other outdoor activities located right outside your door!! Home features open concept living/dining nook and kitchen with contemporary lighting and high end stainless steel appliances as well as patio access, storage closet, main bath and three nicely proportioned bedrooms to include a master bedroom with three piece en-suite and walk-in closet make up the main floor space.  Lower level is insulated with strapped out ceiling and offers up two additional bedrooms, laundry room, utility room and plenty of additional space to develop to your needs and specification. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
249,"17 Caprea Place St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/17-caprea-place-st-johns-newfoundland-labrador/1445522939,"17 Caprea Place, St. John's, NL, A1E6G7",47.546126,-52.752207,"$289,900.00 ",Bedrooms: 5 *** Bathrooms: 3,"MLS庐 #1198802 INVESTMENT! This Fantastic Registered 2 apartment, sitting on a corner lot, in the heart of the city, close to all amenities, bus routes, and conveniently close to the new highway, is perfect for a savvy home buyer or investor. The main floor shows beautifully with bright living room, spacious eat in kitchen with ample cabinet space and newer appliances, 3 generous bedrooms 1 1/2 bath, and family room and laundry in the basement. The spacious 2 bedroom apartment is the perfect mortgage helper and has it's own driveway. This home has had many upgrades in the couple years, including new paint, flooring, patios, doors, HRV, and the list goes on. This great property, in the perfect location, for a fantastic price will not last long. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
250,"36 Dunn Drive Bay Bulls, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/36-dunn-drive-bay-bulls-newfoundland-labrador/1445524101,"36 Dunn Drive, Bay Bulls, NL, A0A1C0",47.3288193,-52.8087844,"$459,900.00 ",Bedrooms: 3 *** Bathrooms: 2,"MLS庐 #1198622 Welcome to 36 Dunn Drive in Bay Bulls in the ever so popular Dovekie Estates. This stunning custom-built home is a MUST see! Just 20 minutes from downtown St. Johns this home has upgrades galore.   Each floor 1700+ square feet on half an acre of land, the main level of this home offers 3 bedrooms, 2 baths, main floor laundry room as well as open concept kitchen and living area. Abundance of natural light throughout the living space as well as vaulted ceilings in the living room and heated flooring in the wet areas. The home features a large attached garage and drive in access to the rear yard. The lower level features a walk out and has been roughed in for an apartment. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
251,"275 Main Road Admiral's Beach, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/275-main-road-admirals-beach-newfoundland-labrador/1432596872,"275 Main Road, Admiral's Beach, NL, A0B3A0",47.0900957,-53.4751608,"$139,900.00 ",Bedrooms: 3 *** Bathrooms: 2,"MLS庐 #1195405 Are you looking for the perfect retreat from the busy city life? With an oversized Oceanview lot, in a private location, this home is perfect for the outdoor enthusiast. This home features spacious living room, beautifully designed eat in kitchen with seperate formal dining. This fully developed bungalow offers 3 great size bedrooms and full bath on the main. In the basement you will find a entertainers dream with large rec room, full bath and ample storage. Don't miss out on this fantastic property. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
252,One Bedroom Basement Apartment in Topsail,https://www.kijiji.ca/v-apartments-condos/st-johns/one-bedroom-basement-apartment-in-topsail/1457805501,"74A Spruce Hill Road, A1W 5N9, Topsail, Conception Bay South, NL",47.5344888,-52.934134,$650.00 ,"Unit Type: House *** Bedrooms: 1 *** Bathrooms: 1 *** Parking Included: 2 *** Agreement Type: Month-to-month *** Move-In Date: September 1, 2019 *** Pet Friendly: No *** Utilities Included: Water *** Also Included: Cable / TV, Internet *** Size (sqft): 625 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Unit), Fridge / Freezer, Microwave *** Personal Outdoor Space: N/A","1 Bedroom basement apartment in heritage area of Topsail, available September 1. Fridge,stove and microwave provided, has own water heater and air exchanger. Digital thermostats for more efficient heat. Utility room with washer and dryer, cable and internet provided. You also would have your own driveway. Recent paint and carpet.Low cost to heat during winter months, cool in the heat of summer. Very bright with large windows. Window blinds for all windows.Plenty of kitchen cupboards.No smoking,no pets. Suitable for working person or mature couple.. References required and you pay your own utilities.$325 damage deposit required and tenant insurance is necessary. This is a beautiful, quiet area, close to a couple of churches and the walking trail. Less than 10 minutes walk to Chamberlains beach. 12 drive to Costco."
253,"10 Dora Bessies Lane Dildo, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/10-dora-bessies-lane-dildo-newfoundland-labrador/1432590055,"10 Dora Bessies Lane, Dildo, NL, A0B1P0",47.5657073,-53.5514398,"$399,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1195330 Enjoy panoramic views of Trinity Bay from this executive 3 bedroom, Located in popular Dildo (Ideal for B&B)! The main level features the custom, eat-in kitchen with ceiling height cabinetry, & island, opening to the sunken family room. Both have direct access to the large 2-tiered patio & all with extensive windows creating an abundance of natural light & allowing to fully appreciate the ocean view. Living & dining rooms with soaring ceilings, office/den, full bath & convenient laundry complete the main floor. Hardwood staircase leads to the upper level, housing 3 spacious bedrooms & main bath, including the master retreat with sitting area, walk in closet & spa inspired ensuite. Massive bonus room over the garage would be ideal for an artist studio, games/entertainment room, or additional guest suite. This home is finished with all the extras including energy efficient heat pump, 2-bay in house garage, spray foam insulation, & a full open, walk out basement. Sure to Impress! (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
